# SAXS profile: number of points = 509, q_min = 0.01855, q_max = 0.32744, delta_q = 0.000608051181102362
# offset = 0.00000000000000, scaling c = 6.07759755947235e-06, Chi = 0.104485784822771
#  q       exp_intensity   model_intensity
0.12740    7.90082000      7.94526399     
0.12801    7.61794000      7.78260318     
0.12862    7.51286000      7.62613000     
0.12923    7.22143000      7.47192927     
0.12983    7.21239000      7.32394951     
0.13044    6.88958000      7.17797807     
0.13105    6.87770000      7.03416183     
0.13166    7.02941000      6.89512068     
0.13226    6.98512000      6.76067885     
0.13287    6.84246000      6.62708080     
0.13348    6.52964000      6.49758563     
0.13409    6.12304000      6.36999612     
0.13470    5.77794000      6.24699673     
0.13531    6.08434000      6.12628318     
0.13591    5.93728000      6.00972449     
0.13652    5.89799000      5.89521163     
0.13713    5.79937000      5.78235145     
0.13774    5.70036000      5.67304464     
0.13835    5.58811000      5.56642222     
0.13895    5.25223000      5.46350924     
0.13956    5.40941000      5.36244699     
0.14017    5.34695000      5.26283235     
0.14078    5.31885000      5.16614041     
0.14139    4.92162000      5.07211466     
0.14200    4.81431000      4.97959300     
0.14260    4.84595000      4.89200055     
0.14321    4.62635000      4.80418729     
0.14382    4.78125000      4.71873415     
0.14443    4.70882000      4.63574967     
0.14503    4.58687000      4.55531941     
0.14564    4.54626000      4.47697469     
0.14625    4.32284000      4.39984104     
0.14686    4.04648000      4.32445141     
0.14747    3.99452000      4.25143904     
0.14808    4.03642000      4.17955130     
0.14868    4.02499000      4.11155612     
0.14929    3.87711000      4.04367644     
0.14990    3.77239000      3.97717476     
0.15051    3.83649000      3.91295607     
0.15112    3.59324000      3.84970581     
0.15172    3.57107000      3.78958412     
0.15233    3.49115000      3.72990479     
0.15294    3.44520000      3.67145104     
0.15355    3.21199000      3.61496101     
0.15416    3.36517000      3.55928918     
0.15477    3.52789000      3.50531605     
0.15537    3.49646000      3.45364640     
0.15598    3.40030000      3.40201221     
0.15659    3.26711000      3.35225371     
0.15720    3.28647000      3.30318923     
0.15781    3.27286000      3.25541718     
0.15841    3.07516000      3.20982893     
0.15902    3.13832000      3.16419334     
0.15963    3.30401000      3.12010789     
0.16024    3.34838000      3.07670602     
0.16084    3.03247000      3.03505229     
0.16145    3.32259000      2.99387195     
0.16206    2.94519000      2.95327164     
0.16267    2.73399000      2.91418281     
0.16328    2.66532000      2.87569459     
0.16389    2.65826000      2.83791427     
0.16449    2.53799000      2.80183805     
0.16510    2.61200000      2.76564553     
0.16571    2.55766000      2.73066368     
0.16632    2.53106000      2.69623067     
0.16693    2.65102000      2.66229507     
0.16753    2.51085000      2.62990432     
0.16814    2.66739000      2.59739100     
0.16875    2.72267000      2.56583299     
0.16936    2.56999000      2.53478427     
0.16997    2.45507000      2.50408925     
0.17057    2.29933000      2.47478202     
0.17118    2.57075000      2.44533344     
0.17179    2.55957000      2.41660100     
0.17240    2.53022000      2.38833845     
0.17301    2.46734000      2.36033570     
0.17361    2.36387000      2.33356573     
0.17422    2.28807000      2.30665321     
0.17483    2.31651000      2.28027897     
0.17544    2.20602000      2.25430265     
0.17605    2.03759000      2.22853483     
0.17666    1.87183000      2.20338019     
0.17726    1.74179000      2.17893274     
0.17787    1.95023000      2.15446982     
0.17848    1.99263000      2.13039195     
0.17909    2.00139000      2.10649511     
0.17969    1.96046000      2.08342607     
0.18030    1.87559000      2.06028463     
0.18091    1.83652000      2.03746569     
0.18152    1.98662000      2.01491453     
0.18213    1.98225000      1.99253005     
0.18274    2.14712000      1.97058993     
0.18334    2.05053000      1.94919082     
0.18395    1.85087000      1.92757605     
0.18456    1.84045000      1.90633713     
0.18517    1.77671000      1.88525797     
0.18578    1.80521000      1.86450543     
0.18638    1.67235000      1.84427107     
0.18699    1.65323000      1.82380424     
0.18760    1.86165000      1.80366348     
0.18821    1.96653000      1.78368350     
0.18882    1.79898000      1.76399945     
0.18942    1.81965000      1.74476750     
0.19003    1.64350000      1.72529073     
0.19064    1.58900000      1.70618765     
0.19125    1.65823000      1.68721357     
0.19186    1.66837000      1.66842527     
0.19246    1.63620000      1.65015458     
0.19307    1.59385000      1.63168183     
0.19368    1.54233000      1.61349915     
0.19429    1.69146000      1.59543064     
0.19490    1.68560000      1.57748813     
0.19551    1.67116000      1.55978610     
0.19611    1.56489000      1.54248706     
0.19672    1.58394000      1.52520048     
0.19733    1.74769000      1.50802352     
0.19794    1.72431000      1.49093958     
0.19854    1.62559000      1.47442292     
0.19915    1.72538000      1.45774348     
0.19976    1.59930000      1.44130952     
0.20037    1.44676000      1.42502778     
0.20098    1.51147000      1.40884480     
0.20158    1.53466000      1.39326308     
0.20219    1.59392000      1.37751310     
0.20280    1.49791000      1.36193923     
0.20341    1.50690000      1.34656287     
0.20402    1.43836000      1.33129514     
0.20463    1.39872000      1.31638994     
0.20523    1.40756000      1.30181783     
0.20584    1.45151000      1.28714800     
0.20645    1.42702000      1.27277286     
0.20706    1.62376000      1.25852665     
0.20767    1.35257000      1.24450193     
0.20827    1.30518000      1.23087278     
0.20888    1.37497000      1.21722234     
0.20949    1.23514000      1.20383894     
0.21010    1.05665000      1.19057169     
0.21071    1.11899000      1.17756325     
0.21131    1.13201000      1.16495772     
0.21192    1.29808000      1.15232249     
0.21253    1.34952000      1.13994023     
0.21314    1.50948000      1.12767687     
0.21375    1.38161000      1.11568455     
0.21435    1.33651000      1.10412690     
0.21496    1.35100000      1.09254954     
0.21557    1.24334000      1.08122290     
0.21618    1.19219000      1.07003335     
0.21679    1.24710000      1.05912928     
0.21739    1.14485000      1.04860394     
0.21800    1.30192000      1.03801265     
0.21861    1.19066000      1.02779482     
0.21922    1.29673000      1.01769088     
0.21983    1.14826000      1.00778882     
0.22043    1.02746000      0.99830844     
0.22104    0.96751900      0.98879954     
0.22165    0.87087400      0.97965028     
0.22226    0.87618700      0.97062529     
0.22287    0.88468500      0.96176759     
0.22348    0.81155800      0.95320970     
0.22408    0.66799800      0.94491582     
0.22469    0.84400800      0.93677343     
0.22530    0.92230500      0.92879854     
0.22591    1.05380000      0.92099675     
0.22651    1.01584000      0.91359926     
0.22712    1.14248000      0.90618952     
0.22773    1.07166000      0.89903068     
0.22834    1.15782000      0.89206715     
0.22895    1.05068000      0.88525872     
0.22956    0.92548100      0.87873446     
0.23016    0.83662500      0.87242862     
0.23077    0.80558400      0.86625958     
0.23138    0.83531300      0.86026187     
0.23199    0.92634000      0.85436788     
0.23259    1.01704000      0.84889450     
0.23320    0.97376400      0.84342281     
0.23381    0.92744800      0.83813014     
0.23442    0.95792900      0.83303825     
0.23503    1.09869000      0.82805060     
0.23564    0.92548300      0.82332203     
0.23624    0.82779100      0.81878329     
0.23685    1.06506000      0.81434018     
0.23746    1.02273000      0.81008000     
0.23807    0.89891100      0.80590655     
0.23867    0.92775800      0.80200686     
0.23928    0.89496000      0.79816849     
0.23989    0.85084800      0.79447900     
0.24050    0.74352400      0.79097375     
0.24111    0.72889300      0.78755305     
0.24172    0.75132300      0.78433237     
0.24232    0.79143900      0.78125710     
0.24293    0.78046400      0.77821294     
0.24354    0.71694500      0.77538089     
0.24415    0.75638800      0.77261503     
0.24476    0.87505400      0.76996782     
0.24536    0.90644700      0.76749356     
0.24597    1.00085000      0.76506587     
0.24658    1.02857000      0.76278224     
0.24719    0.86807600      0.76056614     
0.24779    0.82395600      0.75851703     
0.24840    0.90208900      0.75651463     
0.24901    0.80404800      0.75455758     
0.24962    0.82933500      0.75277338     
0.25023    0.71925600      0.75102576     
0.25083    0.78012200      0.74936622     
0.25144    0.87278400      0.74780808     
0.25205    0.89367400      0.74630584     
0.25266    1.01628000      0.74487129     
0.25327    0.83579000      0.74349904     
0.25388    0.87499000      0.74220525     
0.25448    0.77189300      0.74098727     
0.25509    0.85173700      0.73977991     
0.25570    0.82692200      0.73867106     
0.25631    0.80929000      0.73758950     
0.25692    0.70191800      0.73653436     
0.25752    0.59370200      0.73558689     
0.25813    0.48707300      0.73464501     
0.25874    0.64246000      0.73372986     
0.25935    0.51819400      0.73286580     
0.25995    0.47789500      0.73205324     
0.26056    0.69301300      0.73123261     
0.26117    0.69722500      0.73043667     
0.26178    0.76095500      0.72970336     
0.26239    0.80235400      0.72895783     
0.26299    0.71661900      0.72821773     
0.26360    0.68769900      0.72753306     
0.26421    0.60778000      0.72684902     
0.26482    0.52500000      0.72616404     
0.26543    0.50710500      0.72549886     
0.26604    0.54113300      0.72484160     
0.26664    0.59630400      0.72419002     
0.26725    0.61537300      0.72353779     
0.26786    0.56875500      0.72290027     
0.26847    0.68753500      0.72223544     
0.26908    0.79524700      0.72156560     
0.26968    0.77245000      0.72092698     
0.27029    0.74350300      0.72025580     
0.27090    0.70260300      0.71956043     
0.27151    0.66275700      0.71889168     
0.27211    0.43264600      0.71822727     
0.27272    0.64118900      0.71749853     
0.27333    0.62526000      0.71675741     
0.27394    0.68599500      0.71600579     
0.27455    0.69952800      0.71524005     
0.27515    0.69853500      0.71447559     
0.27576    0.71178900      0.71366857     
0.27637    0.73616400      0.71285586     
0.27698    0.76459300      0.71203947     
0.27759    0.72195300      0.71115823     
0.27820    0.51993000      0.71026769     
0.27880    0.50493700      0.70937745     
0.27941    0.64909100      0.70843768     
0.28002    0.63077700      0.70748000     
0.28063    0.65450200      0.70649265     
0.28123    0.63833200      0.70550439     
0.28184    0.79674200      0.70447171     
0.28245    0.74630800      0.70341194     
0.28306    0.76477800      0.70233654     
0.28367    0.73131900      0.70120605     
0.28427    0.60794800      0.70008754     
0.28488    0.65199600      0.69894224     
0.28549    0.64505300      0.69773684     
0.28610    0.74650600      0.69651324     
0.28671    0.64830500      0.69527197     
0.28731    0.63309800      0.69403118     
0.28792    0.59998400      0.69275081     
0.28853    0.60639100      0.69141863     
0.28914    0.61835000      0.69007251     
0.28975    0.57488800      0.68870591     
0.29035    0.60335300      0.68733347     
0.29096    0.46011400      0.68591765     
0.29157    0.44132800      0.68448289     
0.29218    0.64175700      0.68303088     
0.29279    0.66849000      0.68154084     
0.29339    0.64849100      0.68005625     
0.29400    0.75388500      0.67853652     
0.29461    0.66482400      0.67700317     
0.29522    0.66058600      0.67544771     
0.29583    0.64378200      0.67385306     
0.29643    0.57720600      0.67227552     
0.29704    0.72660900      0.67066575     
0.29765    0.66369400      0.66902327     
0.29826    0.60914100      0.66737999     
0.29886    0.58549700      0.66576258     
0.29947    0.63409500      0.66407540     
0.30008    0.64493300      0.66237641     
0.30069    0.74052000      0.66068374     
0.30130    0.81408100      0.65898185     
0.30190    0.76399500      0.65729848     
0.30251    0.74977100      0.65556423     
0.30312    0.71584200      0.65382571     
0.30373    0.61958800      0.65208809     
0.30434    0.47707600      0.65033001     
0.30495    0.41532100      0.64855569     
0.30555    0.38137900      0.64681808     
0.30616    0.57121100      0.64505462     
0.30677    0.56206100      0.64329794     
0.30738    0.63514900      0.64151719     
0.30798    0.67939800      0.63975130     
0.30859    0.68997200      0.63798225     
0.30920    0.64877800      0.63620437     
0.30981    0.71095600      0.63440655     
0.31042    0.67906600      0.63262991     
0.31102    0.73033100      0.63089142     
0.31163    0.61732200      0.62911179     
0.31224    0.55483300      0.62733178     
0.31285    0.56836200      0.62555119     
0.31346    0.53471800      0.62378297     
0.31406    0.46789600      0.62204650     
0.31467    0.46007500      0.62026995     
0.31528    0.54718300      0.61850548     
0.31589    0.56645400      0.61675526     
0.31650    0.67846200      0.61501580     
0.31710    0.64480800      0.61330288     
0.31771    0.75454300      0.61153955     
0.31832    0.84958600      0.60980548     
0.31893    0.63472900      0.60809795     
0.31954    0.74245400      0.60636684     
0.32014    0.47536000      0.60466809     
0.32075    0.48103200      0.60296437     
0.32136    0.54110300      0.60127121     
0.32197    0.63141500      0.59958538     
0.32257    0.62066200      0.59791146     
0.32318    0.70647600      0.59621672     
0.32379    0.66493700      0.59454090     
0.32440    0.67846000      0.59287315     
0.32501    0.73888900      0.59120941     
0.32561    0.64446300      0.58956014     
0.32622    0.58289800      0.58789590     
0.32683    0.31545000      0.58625387     
0.32744    0.65150300      0.58461222     
