# SAXS profile: number of points = 485, q_min = 0.024629, q_max = 0.327438, delta_q = 0.000611735353535354
# offset = 0.00000000000000, scaling c = 1.91409458871015e-06, Chi = 1.70850826475348
#  q       exp_intensity   model_intensity
0.26482    0.17161400      0.25973049     
0.26543    0.18968000      0.25834902     
0.26604    0.15121100      0.25701113     
0.26664    0.16468300      0.25572026     
0.26725    0.17090800      0.25447536     
0.26786    0.14639700      0.25327564     
0.26847    0.17190000      0.25212200     
0.26908    0.21926600      0.25101573     
0.26968    0.09201760      0.24995518     
0.27029    0.08983240      0.24893550     
0.27090    0.06043840      0.24795730     
0.27151    0.05958350      0.24702401     
0.27211    0.15845100      0.24613507     
0.27272    0.17091300      0.24527451     
0.27333    0.18433100      0.24446085     
0.27394    0.13209600      0.24368594     
0.27455    0.15267600      0.24295180     
0.27515    0.09967050      0.24226081     
0.27576    0.09748880      0.24159089     
0.27637    0.17051600      0.24096356     
0.27698    0.16743700      0.24037657     
0.27759    0.13014100      0.23981703     
0.27820    0.12951900      0.23929490     
0.27880    0.12567100      0.23880230     
0.27941    0.13311200      0.23833969     
0.28002    0.13730800      0.23790958     
0.28063    0.20154200      0.23750637     
0.28123    0.12987200      0.23712837     
0.28184    0.06081460      0.23677904     
0.28245    0.06186220      0.23645607     
0.28306    0.11698200      0.23615946     
0.28367    0.13818200      0.23588266     
0.28427    0.12639500      0.23562315     
0.28488    0.15344500      0.23539569     
0.28549    0.12959500      0.23518786     
0.28610    0.13589300      0.23499181     
0.28671    0.10853300      0.23482114     
0.28731    0.02952850      0.23466607     
0.28792    0.07944780      0.23452890     
0.28853    0.20266700      0.23440728     
0.28914    0.13986500      0.23429928     
0.28975    0.16553800      0.23420394     
0.29035    0.21222300      0.23412661     
0.29096    0.19501000      0.23405955     
0.29157    0.08704540      0.23399989     
0.29218    0.11514000      0.23394599     
0.29279    0.08648840      0.23390444     
0.29339    0.11803200      0.23387310     
0.29400    0.07059070      0.23384297     
0.29461    0.09774280      0.23381871     
0.29522    0.14279200      0.23380375     
0.29583    0.10182700      0.23379261     
0.29643    0.12938400      0.23378095     
0.29704    0.13197400      0.23377484     
0.29765    0.18428000      0.23376408     
0.29826    0.13960000      0.23375681     
0.29886    0.12695700      0.23374708     
0.29947    0.14923200      0.23373598     
0.30008    0.10710800      0.23372612     
0.30130    0.10618000      0.23369595     
0.30190    0.09956660      0.23366910     
0.30251    0.12176400      0.23363742     
0.30312    0.13181800      0.23360395     
0.30373    0.11405800      0.23356588     
0.30434    0.18099600      0.23351405     
0.30495    0.11873500      0.23345212     
0.30555    0.14940700      0.23338704     
0.30616    0.06309740      0.23331211     
0.30677    0.14338600      0.23322287     
0.30738    0.10655600      0.23312408     
0.30798    0.20217800      0.23301328     
0.30859    0.18660800      0.23289769     
0.30920    0.14152500      0.23276374     
0.30981    0.10459500      0.23261899     
0.31042    0.11180000      0.23245101     
0.31102    0.12179800      0.23227632     
0.31163    0.07727180      0.23208497     
0.31224    0.16415200      0.23188136     
0.31285    0.14071300      0.23166591     
0.31346    0.13889600      0.23142959     
0.31406    0.08519870      0.23117634     
0.31467    0.08068230      0.23090230     
0.31528    0.11250300      0.23061583     
0.31589    0.05572910      0.23031502     
0.31650    0.07468080      0.22999475     
0.31710    0.04947210      0.22965552     
0.31771    0.11763400      0.22929984     
0.31832    0.10206400      0.22892734     
0.31893    0.12579100      0.22853651     
0.31954    0.20089200      0.22812841     
