# SAXS profile: number of points = 730, q_min = 0.018776, q_max = 0.614113, delta_q = 0.000658558628318584
# offset = -0.00371210025718918, scaling c = 3.87135007730976e-05, Chi = 3.66545644079345
#  q       exp_intensity   model_intensity
0.30401    4.57068000      4.48590110     
0.30467    4.54387000      4.47622315     
0.30533    4.53595000      4.46619755     
0.30599    4.51311000      4.45583795     
0.30665    4.49132000      4.44491685     
0.30730    4.51163000      4.43365183     
0.30796    4.47628000      4.42203700     
0.30862    4.44483000      4.40984495     
0.30928    4.43935000      4.39733533     
0.30994    4.41715000      4.38446285     
0.31060    4.47057000      4.37106305     
0.31126    4.45276000      4.35736056     
0.31191    4.42342000      4.34328698     
0.31257    4.38518000      4.32871950     
0.31323    4.41969000      4.31390935     
0.31389    4.35760000      4.29871823     
0.31455    4.34584000      4.28302246     
0.31521    4.31224000      4.26709904     
0.31587    4.26735000      4.25082294     
0.31653    4.32178000      4.23414717     
0.31718    4.28937000      4.21723622     
0.31784    4.31352000      4.19988784     
0.31850    4.29659000      4.18227273     
0.31916    4.28222000      4.16441549     
0.31982    4.32253000      4.14617343     
0.32048    4.22585000      4.12764299     
0.32114    4.24952000      4.10888362     
0.32179    4.21731000      4.08984308     
0.32245    4.24346000      4.07045259     
0.32311    4.22446000      4.05085762     
0.32377    4.18806000      4.03100712     
0.32443    4.10732000      4.01090017     
0.32509    4.10450000      3.99065422     
0.32575    4.09275000      3.97005944     
0.32641    4.08224000      3.94928583     
0.32706    3.97684000      3.92840697     
0.32772    3.92690000      3.90726186     
0.32838    3.97032000      3.88595872     
0.32904    3.98064000      3.86447201     
0.32970    3.96734000      3.84279649     
0.33036    3.91385000      3.82100356     
0.33102    3.91032000      3.79904683     
0.33167    3.89253000      3.77699607     
0.33233    3.88103000      3.75479714     
0.33299    3.87962000      3.73248529     
0.33365    3.82507000      3.71006265     
0.33431    3.80878000      3.68753683     
0.33497    3.78965000      3.66496886     
0.33563    3.79601000      3.64224634     
0.33628    3.75222000      3.61947402     
0.33694    3.72127000      3.59667924     
0.33760    3.70748000      3.57382346     
0.33826    3.68141000      3.55096503     
0.33892    3.68165000      3.52801819     
0.33958    3.64863000      3.50503992     
0.34024    3.61576000      3.48209163     
0.34089    3.60658000      3.45910768     
0.34155    3.61628000      3.43621393     
0.34221    3.62663000      3.41328674     
0.34287    3.54571000      3.39033981     
0.34353    3.44289000      3.36751572     
0.34419    3.37213000      3.34469216     
0.34485    3.36276000      3.32193729     
0.34550    3.39838000      3.29923287     
0.34616    3.39754000      3.27660893     
0.34682    3.38291000      3.25401163     
0.34748    3.35522000      3.23150025     
0.34814    3.30194000      3.20909470     
0.34880    3.26727000      3.18680490     
0.34946    3.27800000      3.16464767     
0.35011    3.25173000      3.14253659     
0.35077    3.27327000      3.12062952     
0.35143    3.20489000      3.09878165     
0.35209    3.26061000      3.07701659     
0.35275    3.25051000      3.05549849     
0.35341    3.19742000      3.03407765     
0.35407    3.16493000      3.01279628     
0.35472    3.13730000      2.99172583     
0.35538    3.11933000      2.97082457     
0.35604    3.05795000      2.95000711     
0.35670    3.10663000      2.92943496     
0.35736    3.06353000      2.90906179     
0.35802    3.05998000      2.88880590     
0.35868    3.05554000      2.86886108     
0.35933    2.98556000      2.84905295     
0.35999    2.96673000      2.82943712     
0.36065    2.99767000      2.81007295     
0.36131    2.93621000      2.79092458     
0.36197    2.92113000      2.77195408     
0.36263    2.96040000      2.75324039     
0.36329    2.88777000      2.73471794     
0.36394    2.84148000      2.71636366     
0.36460    2.83058000      2.69836377     
0.36526    2.81041000      2.68053094     
0.36592    2.75539000      2.66297490     
0.36658    2.69180000      2.64567840     
0.36724    2.65481000      2.62859999     
0.36790    2.67497000      2.61176746     
0.36855    2.68072000      2.59527004     
0.36921    2.66175000      2.57895655     
0.36987    2.72041000      2.56281942     
0.37053    2.62497000      2.54704376     
